date,Economic crisis,Crisis,Recession,Financial crisis,Krach,Unemployment,Unemployment benefits,Student loan,Credit & Lending,Loan,Interest,Mortgage,Auto Financing,Food & Drink,GPS & Navigation,Performing Arts,Vehicle Brands,Birthday,Travel,Energy & Utilities,Vehicle Shopping,Tobacco Products,Health,Pharmacy,Sports,Fitness,Weddings,Tourist Destinations,Home & Garden,Home Appliances,Car Electronics,Fashion & Style,Trucks & SUVs,Home Furnishings,Footwear,Fast Food,Book Retailers,Veterinarians,Waiter,Job Listings,Jobs topic,Temporary jobs,Private employment agency,Recruitement,Developer Jobs,Job search,Bankruptcy,Affordable housing,House price index,Home Insurance,Home Improvement,Economy News,Business News,World News,Politics,Newspapers,Flooring,Swimming Pools & Spas,Civil Engineering,Construction & Maintenance,Investment,Investing,Financial Planning,Data Management,Enterprise Technology,Accounting & Auditing,Development Tools,Customer Relationship Management (CRM),Printing & Publishing,Corporate Events,Computer Security,Outsourcing,Distribution & Logistics,Computer Servers,Consulting,Enterprise Resource Planning (ERP),Business Operations,Commercial Vehicles,Agrochemicals,Aviation,Business & Industrial,Chemicals Industry,Food Production,Freight & Trucking,Transportation & Logistics,Manufacturing
2013-04-01,-0.028822349225240275,0.1994893604163197,0.14197026127038725,0.38395890288720125,-0.16989903679539697,-0.14732471475685838,-0.6900983029176382,0.014184634991956102,0.2559333741372005,0.06979576193554138,0.10536051565782589,0.04762804898925399,0.17979311044059632,-0.05129329438755059,-0.3220834991691137,0.09402894964827624,-0.9162907318741551,0.1403573576949224,0.09418721505970051,-0.6554068525770984,0.3184537311185349,0.24889604741662463,0.01379332213233564,0.08827091275019967,0.0,0.22652764929845048,0.1681369218019979,0.0,-0.27329333499968156,0.07146342508035097,0.2822324676842163,0.3409265869705931,1.3862943611198912,0.08701137698962924,-0.027970153275253474,-0.010929070532190721,0.5596157879354227,0.05282667812012658,-0.01379332213233564,0.061368946376291866,-0.9465960813694835,0.31365755885504143,1.0216512475319819,-0.04167269640056803,0.2373281863061658,0.027028672387919173,0.0,0.06820825002653308,0.5717863235556782,0.09763846956391564,0.14994014729091454,0.5065612249795333,0.06595796779179697,-0.01709443335930061,1.1685708772750205,0.09763846956391564,-0.011834457647003305,0.23052365861183244,-0.044951387862266046,0.8109302162163289,-0.10536051565782678,-0.011976191046715101,0.012121360532344916,0.09737416402517596,-0.5500463369192721,0.8675005677047235,-0.10379679368164396,1.0116009116784803,-0.9932517730102838,0.27029032973991196,-0.04138521616285473,-0.04580953603129423,-0.7758388964050584,0.21130909366720685,0.03352269203864289,-0.19415601444095776,0.11034805716886531,1.1118575154181305,0.8174448972375226,-0.022989518224699523,-0.9162907318741546,-0.12260232209233246,0.693147180559945,0.21772348384487072,-0.12361395596717673,-0.011834457647003305
2013-04-08,-0.26319022472254316,0.15234072458201897,0.09038406146826894,0.2610138253696199,-0.16989903679539697,-0.17435338714477755,-0.7419373447293771,0.0,0.38946476676172326,0.06595796779179697,0.0,0.0,-0.14595391262307977,-0.5447271754416727,-0.17366349405084058,0.10398971352404818,-0.17185025692665912,0.109199291964992,0.053488684950986354,-0.6554068525770984,-0.2267733193647885,0.5904930264998622,-0.027779564107075494,0.017978284681646528,0.05334598070529317,0.14732471475685838,0.054067221270275745,0.20186615286692522,-0.867500567704723,-0.1846571283361051,0.4321333551903259,0.3409265869705931,1.3862943611198912,0.030305349495328926,0.11515497237424768,-0.011428695823623158,0.15415067982725805,-0.009412198964077589,0.149360203408572,0.04598511324182297,0.9668430110369863,0.0,1.0216512475319819,-0.6257058997644127,0.0,0.03727139479723185,-0.1681369218019979,-0.06213178110700657,0.38946476676172326,0.08096906253366676,0.06213178110700657,0.380463805902747,0.05715841383994835,-0.1910552367627094,1.2784053991087054,0.13036181786324352,0.08701137698962924,-0.8556661100577196,-0.012270092591814219,0.4054651081081646,0.02150620522096336,0.0899482366629396,0.027398974188114877,-0.010695289116747553,0.5280674302004966,0.2484613592985001,0.20186615286692522,-0.2076393647782444,-0.22778393087071214,-0.17095779814363965,0.17979311044059632,-0.02531780798428951,-0.7758388964050584,0.027028672387919173,0.10064352577968716,-0.19415601444095776,-0.040273899137940106,-0.09909090264423082,0.05715841383994835,0.0,0.03174869831458027,0.6931471805599454,0.5389965007326865,0.13720112151348474,-0.049596941139371964,0.04301738508369102
2013-04-15,0.032957451626477584,0.09431067947124205,0.09662683568907138,0.283362411307265,-0.16989903679539697,-0.20972053098206977,-0.6613984822453651,-0.1403573576949224,0.38946476676172326,0.03352269203864289,0.010929070532190721,0.011976191046715101,-0.04820210181787754,-1.1939224684724343,-0.17366349405084058,0.012903404835907573,0.38776553100876354,0.04762804898925399,-0.02247285585205816,0.17589066646366414,-1.5260563034950496,-0.8915981192837839,-0.09531017980432477,0.03161581251095669,-0.06191047021068759,0.1086338410027956,0.05334598070529317,0.06899287148695077,-0.32850406697203605,-0.2954016982559173,0.1026541540600836,1.150572027598821,1.3862943611198912,0.0,0.0673400265290713,0.22918586577017308,0.1892419996385284,0.047437319558324906,-0.34627623671783425,-0.07061756721395351,0.5925036547802582,-0.137621377876048,1.1086626245216116,-0.5533852381847866,-0.1910552367627094,-0.09884583463663255,-0.14792013007662153,-0.024692612590372143,-0.15963014559188382,0.06979576193554138,0.03871451218069044,0.3079667436232869,0.05588045839445677,0.13353139262452274,1.3633048428951913,0.1292117314800061,0.0,-0.8556661100577196,0.0,0.06453852113757108,0.05588045839445677,-0.07825219689974894,0.06213178110700657,0.043963123421116634,-0.3854640663438305,0.2484613592985001,0.14994014729091454,-0.3528213746227422,-0.22778393087071214,-0.3114361584598879,0.02597548640326064,-0.061368946376291866,-0.7758388964050584,-0.06252035698133351,-0.08338160893905133,-0.6751286750572674,-0.20661424936299877,0.2311117209633866,0.4809726606163096,-0.06899287148695166,0.03174869831458027,-0.3462762367178338,0.013072081567353067,0.13720112151348474,0.03448617607116944,-0.08607460877124318
2013-04-22,-0.08402883972245512,0.0,-0.07232066157962613,0.3786538506575079,0.12260232209233246,-0.21292199724267125,-0.6264558060612728,-0.4679854650894981,0.38946476676172326,-0.044951387862266046,0.0,0.0819171224678863,-0.041964199099031596,-0.2943080583860894,-0.05971923470162288,0.0,-0.9444616088408516,0.06291382541056922,-0.02197890671877545,0.2984929885559966,-1.5260563034950496,0.20763936477824396,-0.0680534632450156,0.018605489731413627,0.030871263240278602,0.11034805716886531,0.11778303565638382,0.3586338084240652,-0.7239188392266986,-0.22935053481588524,0.4260843953108999,0.8729402910005412,1.3862943611198912,0.060624621816435464,0.05773642561338264,0.6584616225720556,0.109199291964992,-0.03875839371788246,-0.17798315519535635,-0.10064352577968716,0.94204322797657,0.17366349405084058,-0.07410797215372211,0.04879016416943216,-0.21414798840563254,-0.03681397312271706,-0.06713930283762881,-0.14231622218025564,-0.06744128079553269,0.04762804898925399,0.051959738930711374,0.25131442828090567,-0.12588024588900293,-0.2534489008095382,1.2039728043259355,0.0909717782057271,-0.05781957088882628,-0.8556661100577196,0.024692612590372143,-0.6286086594223739,0.05781957088882628,-0.05715841383994835,-0.19845093872383845,-0.10648348040245015,0.11583181552512123,0.2484613592985001,-0.012739025777429802,0.8023464725249368,-0.22778393087071214,-1.8562979903656256,0.25642952894767657,0.03822121282019708,-0.7758388964050584,-0.3392157225669634,0.02197890671877545,-0.2513144282809061,0.2635845208727208,0.9332883082427262,0.8043728156701695,-0.13353139262452274,0.17693070815907808,0.6558757857627135,0.3746934494414109,0.7661723155748352,0.03448617607116944,-0.14389417966006945
2013-04-29,-0.08751990779084924,0.0,-0.011834457647003305,0.36890751237436703,-0.1910552367627094,-0.23995066963059042,-0.7230001437096267,-0.14310084364067333,0.38946476676172326,0.0,0.06899287148695166,0.0584962066816086,-0.4769240720903092,-0.4100630117531039,-0.26826398659467987,-0.04820210181787754,-1.0498221244986783,0.012121360532344916,0.01117330059812538,0.2984929885559966,-0.1823215567939549,-0.3317773923170053,-0.027028672387919173,-0.0791373205587238,0.013245226750020933,0.11034805716886531,-0.025642430613337375,0.2699196161119408,-0.37037378829689427,-0.23250131251105657,-0.7765287894989967,0.8729402910005412,1.3862943611198912,0.11211729812070548,0.1278180954348347,0.6021754023542183,-0.06669137449867213,-0.13702917879976476,-0.08026401856985536,-0.23638877806423064,0.06538275926285131,-0.0431721718652085,-0.07410797215372211,-0.5158131652770295,0.041964199099031596,0.024692612590372143,-0.10821358464023234,0.06669137449867257,-1.015920572822996,-0.08004270767353638,0.0,0.25131442828090655,-0.0819171224678863,-0.2559333741372005,1.4307461236907244,0.12062798778861517,-0.06899287148695166,-0.8556661100577196,-0.012422519998557924,-0.4054651081081646,0.043963123421116634,-0.0465200156348935,0.11000089521432876,-0.11778303565638382,-0.17366349405084058,0.2484613592985001,0.5730028687178819,1.1160040313799788,-0.22778393087071214,0.19415601444095731,-0.04138521616285473,-0.024097551579060017,-0.7758388964050584,0.15154989812720032,0.1041402592525964,-1.272965675812888,0.013245226750020933,0.6567795363890707,0.09662683568907138,-0.054067221270275745,-0.17327172127403667,-0.5543107357057293,0.1703453657472389,0.7661723155748352,0.0,-0.08515780834030728
2013-05-06,-0.0926920532338702,-0.02247285585205816,0.08004270767353638,0.0,0.7765287894989967,-0.24740817331384068,-0.6459016952863125,-0.15415067982725894,0.38946476676172326,-0.011834457647003305,0.07825219689974894,0.0,-0.013605652055779238,0.034289073478632304,-0.26826398659467987,-0.05334598070529317,-1.6094379124341,0.11054187439982321,0.0,0.2984929885559966,-0.2151113796169457,0.43531807125784594,-0.07197349962508959,-0.13291986193783512,0.013605652055779238,0.03226086221822122,0.06624938554120074,0.11034805716886531,-0.10536051565782634,-0.48858049674394566,-0.6701576623352463,1.3350010667323402,0.6190392084062233,-0.08269171584511348,0.03510151495884593,0.7654678421395711,-0.06669137449867213,-0.04199639586016026,-0.08112554481236867,-0.08096906253366676,-0.08552217343816171,-0.029852963149681777,0.42488319396526597,0.3215836241274621,-0.20067069546215155,-0.024692612590372143,-0.09531017980432477,-0.02500130220541763,-0.9249487946172694,-0.012121360532344916,0.05334598070529317,0.45198512374305677,0.036367644170874236,-0.4754236967150751,1.1607440697751161,0.14715764433628742,0.03727139479723185,-0.8556661100577196,-0.12062798778861517,-0.27193371548364187,0.04445176257083361,-0.04879016416943216,-0.2357223335210703,-0.03468555798789019,-0.019319146003772047,1.3862943611198912,0.47957308026188583,-0.16907633004393396,-0.22778393087071214,0.1388364448542161,0.09884583463663255,-0.1981769285837487,-1.0986122886681096,0.8953840470548414,0.0909717782057271,-0.958254930973187,-0.16251892949777424,0.8247235383486643,0.09662683568907138,-0.04546237407675768,-0.17327172127403667,-0.5179430915348546,0.20479441264601395,0.7661723155748352,-0.3930425881096071,-0.2029408439966911
2013-05-13,-0.024842698632219218,0.04546237407675768,0.07637297878457439,0.08855339734144518,0.7765287894989967,-0.2553466918088443,-0.6151300366195588,-0.014184634991956102,0.0,0.0,-0.05989814158106821,-0.05989814158106821,0.17589066646366458,-0.09633110893843266,-0.26826398659467987,0.054067221270275745,-1.4596256342054401,0.07598590697792229,-0.010695289116747553,-0.09097177820572666,-0.2151113796169457,-0.446287102628419,-0.08338160893905044,-0.16050886232707473,-0.008053812199283961,0.04512043528047016,-0.03822121282019708,0.17261274266699367,-0.7239188392266991,-0.33366587256056535,-0.5955087109960293,1.3350010667323402,-0.05001042057466165,0.0968498259899171,-0.07707792499007766,0.4289956055183577,0.7404000654104905,0.08682694249699381,0.0431721718652085,0.010152371464017484,-0.37156355643248284,-0.03774032798284743,0.42488319396526597,0.3677247801253176,0.15963014559188382,-0.03593200922606332,-0.11934675763256575,0.0,-0.94204322797657,-0.04445176257083361,0.04138521616285473,-0.3582122232576195,-0.11375888535665801,-0.43531807125784594,1.2407867774486525,0.09309042306601167,0.02531780798428951,-0.8556661100577196,-0.15415067982725805,-0.17185025692665912,0.08701137698962924,-0.26438650984825873,0.01129955525393278,-0.11247798342669046,-0.15415067982725894,1.3862943611198912,0.5798184952529422,0.25378052077609947,-0.22778393087071214,-0.14197026127038725,0.10080469912196577,-0.279171382783872,-1.1986957472250923,-0.6348782724359698,0.011976191046715101,-0.958254930973187,0.07878087785311383,-0.018018505502678472,0.09662683568907138,-0.08796877294595706,-0.17327172127403667,0.3908663086870119,0.17589066646366414,0.7661723155748352,-0.21357410029805912,-0.2231435513142106
2013-05-20,-0.36660570767129225,0.06213178110700657,-0.05129329438755015,0.05608946665104364,0.06669137449867213,-0.19415601444095731,-0.47757912093674115,0.014388737452099676,0.0,0.03352269203864289,0.013605652055779238,-0.05001042057466165,-0.15415067982725805,1.0346458789030915,0.015504186535965303,0.05334598070529317,-1.2704625455947691,0.12210269680089958,0.0,-0.09097177820572666,-0.9082585601768912,-0.27871340246902054,-0.10821358464023234,-0.05238542049114194,0.013605652055779238,0.05884050002293417,0.0881072675102672,0.030771658666753687,0.14310084364067333,-0.2538128012924778,0.15154989812720032,1.3350010667323402,-0.05001042057466165,0.02597548640326064,0.006132989023634394,-0.07825219689974894,0.8967461358011848,0.07689505927652185,-0.05264373348542151,0.0749013081731178,-0.5436154465889818,-0.04762804898925399,0.3022808718729335,0.08961215868968697,-0.2762533766281585,0.04706751085798544,-0.12260232209233202,-0.1112256351102241,-0.4953214372300252,0.1041402592525964,0.1638878551051164,-0.09909090264423082,-0.09763846956391564,-0.32047189527477205,1.299282984130261,0.059188871390330355,0.16251892949777513,-0.8556661100577196,-0.208544751893057,0.3136575588550419,0.03468555798789019,0.0,0.07503518594291414,0.0,-0.49842227453721827,1.3862943611198912,0.5108256237659905,0.6325225587435104,-0.8439700702945295,0.39890770756200533,0.06899287148695077,-0.15201620729862597,-0.616774201775371,0.23440070583884376,0.02247285585205816,-0.2513144282809061,-0.11211729812070548,0.7550225842780334,0.7198154276421067,-0.01117330059812538,-0.17327172127403667,0.6257058997644127,-0.01709443335930061,0.7519876805828791,-0.7389567165912392,-0.12588024588900293
2013-05-27,-0.4763211873289472,-0.03922071315328157,-0.20409535634351483,-0.06899287148695121,-0.03509131981127034,-0.23638877806423064,-0.576887374444083,0.07095173597228399,-0.7363193524251539,0.04598511324182297,0.04082199452025481,-0.023256862164267034,-0.4155154439616666,0.25235484594759133,0.015504186535965303,-0.05480823649499467,-0.5725191927713302,0.025642430613337375,0.07333127308554932,-0.09097177820572666,-1.1260112628562244,0.4653632496892328,-0.05971923470162288,-0.056275818330812834,0.027398974188114877,0.0680534632450156,0.0964602661875622,-0.06187540371808797,-0.7884573603642702,-0.16537563573102218,-0.14660347419187492,-0.03509131981126945,-0.05001042057466165,0.0680534632450156,0.006341132643905923,-0.06317890162153184,0.6931471805599454,0.06857820664795966,-0.21741287660522435,0.023256862164267034,-0.7969439742415889,-0.18492233849401263,0.3022808718729335,-1.2003949829780525,-0.027779564107075494,-0.012270092591814219,-0.09798040836020316,-0.08004270767353638,0.2231435513142097,0.10660973505825844,0.09038406146826894,-0.37223946047984446,0.07095173597228399,-0.40546510810816416,1.178654996341646,-0.012578782206859707,0.0,-0.8556661100577196,-0.11778303565638382,0.06744128079553269,0.09884583463663255,0.06453852113757108,0.11477551459242807,-0.026668247082160867,-0.6811709895132299,1.3862943611198912,-0.03333642026759165,0.6325225587435104,-0.8439700702945295,-0.08552217343816171,-0.014184634991956102,-0.2054439742148091,-0.616774201775371,0.28768207245178123,0.15942773692810164,-0.6931471805599458,0.37605122290187065,0.37469344944141003,0.7198154276421067,-0.1190593600159886,-0.17327172127403667,-0.8439700702945295,0.29266961396281976,0.7519876805828791,0.4795730802618863,-0.10265415406008316
2013-06-03,-0.3943792124419997,0.0,-0.08855339734144518,0.28768207245178123,-0.03509131981127034,-0.12136085700426769,-0.5908683314395269,0.05635293655113127,-0.7363193524251539,0.0,0.09798040836020316,-0.010810916104215806,0.12210269680089958,0.48501416455284974,0.015504186535965303,0.02500130220541763,-0.7308875085427924,0.109199291964992,0.04301738508369102,-0.3946541920039488,-1.1260112628562244,0.05884050002293417,-0.0431721718652085,0.006804984083521148,0.0,0.10227884912041851,0.024097551579060017,0.6787584431078462,-0.9903987040278768,0.10896041634725898,0.15963014559188382,0.6580558607486755,-0.05001042057466165,0.11778303565638382,0.10478538292140449,-0.01117330059812538,1.0296194171811588,0.024582935462435885,-0.11135176907913671,-0.05182506786458596,0.24116205681688818,0.2484613592985001,0.3022808718729335,-1.3137236682850557,-0.09884583463663255,0.0964602661875622,-0.2231435513142097,0.0,-0.11247798342669002,0.14550758367123784,0.1561607307552828,0.06187540371808753,0.012903404835907573,-0.34294475112683065,1.1136501660326497,-0.011834457647003305,0.023810648693718406,-0.8556661100577196,0.01459879942115272,0.06744128079553269,0.03774032798284743,-0.11918851726511814,0.15219181534192572,0.15415067982725894,0.035566110696375476,0.5621189181535415,-0.4324209180966925,1.0986122886681096,-0.6814511407967543,-0.3690974639372895,0.03727139479723185,-0.07302513501489027,-0.7758388964050584,0.4769240720903092,-0.03352269203864289,-0.6931471805599458,-0.013605652055779238,0.6931471805599454,0.7198154276421067,-0.11653381625595216,-0.2288415724288475,0.4353180712578455,0.06559728248581287,0.7519876805828791,0.2682639865946794,-0.012121360532344916
2013-06-10,-0.6963867075117135,0.0,-0.20633643299782856,0.1251631429540061,0.19415601444095731,-0.25704510298989103,-0.6618559169278283,-0.05635293655113127,0.0,0.07825219689974894,0.11778303565638382,-0.010929070532190721,0.051959738930711374,-0.08961215868968697,0.015504186535965303,-0.03468555798789019,-0.7308875085427924,0.14141165404982825,0.09431067947124205,-0.8842024173226548,-1.1260112628562244,0.45198512374305766,-0.11607217125275415,0.018638634098682515,-0.013423020332139934,0.08701137698963013,0.07145896398214457,0.054067221270275745,0.3856624808119844,-0.13116920543240376,0.18232155679395445,0.6580558607486755,-0.05001042057466165,-0.10080469912196577,0.03625866623963745,0.011560822401076365,0.6931471805599458,-0.044984590578892994,-0.09937247381320446,-0.030459207484708983,-0.6190392084062233,0.09418721505970051,0.6931471805599454,-1.3137236682850557,0.20585205420414798,0.03468555798789019,-0.027028672387919173,0.1190593600159886,-0.11247798342669002,-0.02150620522096336,0.13685918271719721,0.693147180559945,-0.11477551459242807,-0.24116205681688863,1.2840155119994723,0.0838814839807025,-0.024097551579060017,-0.8556661100577196,-0.10379679368164396,0.06744128079553269,0.0,0.0,0.12675170563914318,0.03352269203864289,-0.2497367706394445,0.5621189181535415,-0.014388737452099676,0.6151856390902335,-0.6814511407967543,0.11034805716886531,-0.01574835696813892,-0.24740817331384068,-0.29298712468147414,-0.06669137449867257,0.16907633004393396,-0.2231435513142097,-0.1355454919962238,-0.11778303565638337,0.7198154276421067,-0.07571182173569646,-0.8013607652001781,0.4353180712578455,-0.14660347419187536,-0.030771658666753687,0.5485659517488375,-0.09201889872025149
2013-06-17,-0.5754417471952435,0.06453852113757108,-0.30010459245033827,0.198450938723838,0.4212134650763031,-0.2196286092067652,-0.7351113796589774,-0.0680534632450156,0.0,0.0,0.13720112151348474,0.044951387862266046,0.15415067982725805,-0.1451820098444978,-0.08829260714567866,-0.04255961441879563,-0.35139788683788886,0.12675170563914318,0.0,-0.55206858230004,0.3011050927839216,0.2984929885559966,-0.08576682175742523,-0.0717425218397258,0.028987536873252395,0.060624621816435464,0.06291382541056922,0.48770320634513675,-0.55206858230004,-0.09980475097473658,0.3545450176809073,1.0021520224805474,-0.3123746850421525,-0.1292117314800061,-0.06432771864415665,0.06899287148695166,0.5596157879354231,0.15394734618590142,-0.16164135155641546,0.10660973505825844,0.2876820724517808,-0.0408219945202557,-0.7765287894989967,-0.5596157879354227,-0.4729063889036973,0.036367644170874236,-0.12260232209233202,-0.09418721505970051,-0.3946541920039488,0.044951387862266046,-0.02597548640326064,0.2776317365982792,-0.07410797215372167,-0.3163373282121573,1.1871656860095552,0.06453852113757108,-0.023256862164267034,-0.8556661100577196,-0.04255961441879563,0.6097655716208945,0.08489944378648584,-0.1283811666482073,0.12675170563914318,0.1638878551051164,-0.0804460454694226,0.5621189181535415,0.1086338410027956,1.0647107369924282,-0.6190392084062237,0.04255961441879563,0.061368946376291866,-0.09381875521765437,-0.29298712468147414,-0.028170876966695957,-0.06744128079553313,-0.2231435513142097,-0.08961215868968786,0.6778797084291566,0.4321333551903259,-0.08796877294595706,-0.8013607652001781,0.4353180712578455,-0.04546237407675724,-0.030771658666753687,0.2972515234679314,-0.0899482366629396
2013-06-24,-0.6528416765230475,-0.031748698314579826,-0.13353139262452274,0.3856624808119844,1.519825753744413,-0.23361485118150505,-0.7519876805828791,-0.2231435513142106,0.0,-0.02040887163120697,0.30294954458257006,0.15082288973458446,0.03468555798789019,-0.03774032798284699,-0.08829260714567866,-0.014815085785141235,0.10536051565782634,0.10135249426028814,0.041672696400568476,-1.6607312068216515,1.272965675812888,-0.3483066942682158,-0.4155154439616666,-0.06595796779179697,0.015037877364540542,0.1355454919962238,0.11054187439982321,0.17904823144898563,-0.08004270767353638,-0.14097679089721832,0.370859578930689,0.2919104085613018,-0.3123746850421525,-0.03922071315328157,0.017061100412410025,0.049392755329576765,0.6061358035703157,0.1676953453375921,-0.20479441264601395,-0.07061756721395351,0.2610138253696199,0.1868773733298159,-0.7765287894989967,-0.7419373447293771,0.041964199099031596,0.060624621816435464,-0.16034265007517945,0.1801261662305187,-0.7221347174331973,-0.09431067947124205,0.011834457647003305,0.37320424588994294,0.012422519998557924,-0.3398678256223513,1.245215762859985,0.04879016416943216,0.1029479692524422,-0.8556661100577196,0.05884050002293417,0.737598943130779,-0.07410797215372167,-0.013423020332139934,0.08338160893905044,0.03871451218069044,-0.14974145759588176,0.5621189181535415,0.04380262265839363,0.6931471805599454,-0.6190392084062237,-0.07197349962508959,0.1703453657472389,-0.23995066963059042,-1.0788096613719302,0.031748698314579826,-0.02272825107755594,0.4828517717235843,0.02597548640326064,0.5695332245927687,0.7711087220296569,-0.041672696400568476,0.9946225751440618,0.28768207245178123,0.3856624808119844,-0.030771658666753687,0.2972515234679314,-0.024391453124159135
2013-07-01,-0.2567482677932288,0.10354067894084018,-0.10763066419236544,0.15822400521489444,1.1631508098056806,-0.2494608596315837,-0.7132529763044203,0.34249030894677635,0.0,0.04348511193973881,0.33897536683933094,0.023530497410193973,-0.17384692980298233,-0.3528213746227422,-0.08829260714567866,-0.11778303565638293,0.762140052046897,0.109199291964992,0.10880285984879912,-1.6607312068216515,1.272965675812888,-1.062894206066031,-0.09531017980432477,-0.004494571170411632,0.029413885206293955,0.08455738802806323,0.12210269680089958,0.5031035776720798,-0.06453852113757108,0.06274564932064983,0.5276327420823721,-0.5500463369192721,-0.3123746850421525,0.028170876966695957,-0.018361509850624548,0.04820210181787754,0.2006706954621511,0.14855884065797653,-0.11662886644450517,0.024391453124159135,0.8135108628098205,0.27369583047704094,0.3946541920039488,-0.7419373447293771,-0.319942934670002,0.01459879942115272,-0.23293155768037277,-0.13685918271719721,-0.7221347174331973,0.04820210181787754,0.2113090936672064,0.38299225225610556,0.13157635778871946,-0.23638877806423064,1.203972804325936,0.19415601444095731,-0.0584962066816086,-0.8556661100577196,0.0,1.0033021088637843,0.06899287148695077,-0.0909717782057271,-0.13353139262452185,0.0,-0.17904823144898563,1.0788096613719302,0.021053409197832718,0.1625189294977747,0.24116205681688774,0.23440070583884376,0.027028672387919173,-0.5937747067467414,-0.719122666963206,0.46661953126149536,0.0,0.3462762367178338,-0.5753641449035616,0.343473432080196,0.7711087220296569,-0.0584962066816086,0.9946225751440618,0.28768207245178123,0.027398974188114433,-0.030771658666753687,0.1892419996385284,-0.07095173597228399
2013-07-08,-0.3788071315450262,0.032789822822991255,-0.21357410029805912,0.24116205681688818,0.9028677115420143,-0.1823215567939549,-0.6857851250048567,0.24397763821705176,0.0,0.0408219945202557,0.23556607131276763,0.0,-0.13517477836825265,0.06291382541056922,-0.08829260714567866,-0.137621377876048,1.3312345839368636,0.06979576193554138,0.02150620522096336,-1.462280268097813,1.272965675812888,-0.0968498259899171,-0.05480823649499467,-0.037045302512448156,0.030305349495328926,0.1451820098444987,0.16315164068623478,-0.3294792011302423,1.2809338454620642,-0.11972457460191208,-0.43995128417933405,0.6931471805599454,-0.3123746850421525,0.15201620729862597,-0.0800048269235563,0.012422519998557924,-0.14107859825990543,0.06755093478151064,-0.2076393647782444,0.0791373205587238,0.2923879634891935,-0.027028672387919173,1.024504316514388,1.0198314108149953,0.11653381625595216,0.02272825107755594,-0.23180161405732402,-0.12783337150988494,-0.45601738727099583,0.010050335853502013,0.024391453124159135,0.022989518224698635,0.03774032798284743,-0.2933478099874587,1.1160040313799788,0.09278173345096619,-0.02272825107755594,-1.6094379124341,-0.040273899137940106,1.0851892683359696,0.011834457647003305,-0.19166741921219188,0.10398971352404818,0.04820210181787754,-0.6227073612336815,1.0788096613719302,0.4267425065554491,0.3946541920039488,0.24116205681688774,-0.44991687067899866,-0.1466034741918758,-0.6523251860396901,0.2484613592985001,0.2231435513142097,-0.06899287148695166,0.3462762367178338,-0.2196286092067652,-0.03846628082779624,0.7711087220296569,-0.05236798551731603,0.9946225751440618,-0.05218575317057006,-0.40546510810816416,-0.030771658666753687,0.5520685823000395,-0.12062798778861517
2013-07-15,0.024185590697668947,0.06559728248581287,-0.4295626596872246,0.2744368457017603,0.3908663086870119,-0.24583496251628034,-0.7073318155519019,0.04762804898925399,0.0,-0.020202707317519497,0.013245226750020933,-0.08701137698962924,0.08923113372794322,0.18805223150293937,-0.08829260714567866,-0.04512043528047016,0.21130909366720685,0.04445176257083361,0.0,-1.462280268097813,1.272965675812888,-0.3437715391028249,-0.055569851154810834,0.06624413337614606,-0.015267472130788384,0.06155789299943315,-0.023530497410193973,-0.24116205681688818,-0.3184537311185349,-0.015738676706795473,0.2995165300987841,0.732367893713227,-0.3123746850421525,-0.06453852113757108,-0.05246016923010437,-0.2876820724517817,0.5705448584676129,0.10943451891497169,-0.1127954941453444,-0.023256862164267034,-0.04380262265839363,0.07522342123758818,0.7949298748698879,1.0198314108149953,0.20067069546215066,-0.03509131981127034,0.15082288973458446,-0.0791373205587238,-1.640528499504132,0.08004270767353638,0.012739025777429802,0.09180754925312273,0.03681397312271706,-0.3285040669720356,1.1143606456362485,0.03727139479723185,-0.04762804898925399,-1.6094379124341,-0.0680534632450156,1.1755733298042386,-0.011696039763190669,-0.02531780798428951,0.09662683568907138,0.15984870094189674,0.17185025692665956,0.735706794978741,-0.13157635778871946,0.16507975035944877,0.24116205681688774,0.22652764929845048,-0.19671029424605369,-0.6007738604289306,1.2039728043259363,-0.08134563945395179,0.012270092591814219,0.2719337154836414,-0.09937247381320446,0.7503055943998937,0.27115277050056985,0.0,0.9946225751440618,-0.05218575317057006,0.021053409197832718,0.13353139262452274,1.286210902562908,-0.05989814158106821
