date,LO UN Equity
2015-04-28,-0.1271
2015-04-29,-1.3149
2015-04-30,0.086
2015-05-01,0.5296
2015-05-02,
2015-05-03,
2015-05-04,-0.0712
2015-05-05,0.1282
2015-05-06,0.8396
2015-05-07,0.4939
2015-05-08,0.6038
2015-05-09,
2015-05-10,
2015-05-11,-0.4746
2015-05-12,0.2665
2015-05-13,0.3077
2015-05-14,0.2928
2015-05-15,0.3337
2015-05-16,
2015-05-17,
2015-05-18,-0.4573
2015-05-19,0.2367
2015-05-20,-0.3472
2015-05-21,0.3484
2015-05-22,0.0139
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,0.1528
2015-05-27,0.9706
2015-05-28,0.4944
2015-05-29,-0.0552
2015-05-30,
2015-05-31,
2015-06-01,-0.5243
2015-06-02,-0.3051
2015-06-03,-0.3478
2015-06-04,-0.1256
2015-06-05,-0.671
2015-06-06,
2015-06-07,
2015-06-08,0.0281
2015-06-09,0.408
2015-06-10,0.5044
2015-06-11,-0.4601
