ticker,SVSE US Equity
2016-05-13,700.0
2016-05-23,0.0
2016-05-26,0.0
2016-06-21,0.0
2016-07-11,0.0
2016-07-18,-87.5
2016-07-28,700.0
2016-07-29,0.0
2016-08-01,-87.5
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-08,700.0
2016-08-11,-87.5
2016-08-15,0.0
2016-08-16,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-25,0.0
2016-12-15,700.0
2016-12-19,-87.5
2016-12-23,0.0
2016-12-28,-99.2
2017-01-18,12400.0
2017-02-10,700.0
2017-02-17,0.0
2017-02-24,0.0
2017-03-08,0.0
2017-03-16,0.0
2017-03-30,-87.5
2017-04-25,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-10,0.0
2017-06-06,-20.0
2017-06-14,0.0
2017-06-29,0.0
2017-06-30,900.0
2017-07-11,-90.0
2017-07-26,0.0
2017-08-10,0.0
2017-08-15,-90.0
2017-08-30,900.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-15,-90.0
2017-09-20,900.0
2017-09-21,0.0
2017-09-22,0.0
2017-10-06,0.0
2017-10-10,0.0
2017-10-13,-90.0
2017-10-18,1900.0
2017-10-30,-50.0
2017-11-01,0.0
2017-11-02,-90.0
2017-11-07,0.0
2017-11-09,1900.0
2017-11-10,-50.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,-90.0
2017-11-17,900.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-30,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-14,0.0
2017-12-26,-99.0
2017-12-28,9900.0
2017-12-29,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-11,0.0
2018-01-12,-90.0
2018-01-18,-90.0
2018-02-02,900.0
2018-02-15,-90.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-08,0.0
2018-03-13,9900.0
2018-03-14,-99.0
2018-03-21,0.0
2018-04-06,9900.0
2018-04-12,-90.0
2018-05-09,900.0
2018-05-16,0.0
2018-05-21,-90.0
2018-05-23,900.0
2018-05-24,-99.0
2018-05-29,900.0
2018-05-30,900.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-15,0.0
2018-07-12,0.0
2018-07-27,0.0
2018-07-31,0.0
2018-08-07,-99.0
2018-08-09,9900.0
2018-08-15,0.0
2018-09-05,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-26,0.0
2018-09-28,-90.0
2018-10-01,900.0
2018-10-03,0.0
2018-10-04,-90.0
2018-10-05,900.0
2018-10-09,0.0
2018-10-16,-90.0
2018-10-17,900.0
2018-10-25,0.0
2018-10-31,0.0
2018-11-02,0.0
2018-11-05,-99.0
2018-11-06,99900.0003
2018-11-09,-90.0
2018-11-19,0.0
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,-99.0
2018-12-14,9900.0
2018-12-18,0.0
2018-12-19,-90.0
2018-12-21,900.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,-99.0
2018-12-31,0.0
2019-01-03,900.0
2019-01-08,900.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-14,0.0
2019-01-24,-90.0
2019-01-28,-90.0
2019-02-01,9900.0
2019-02-05,-90.0
2019-02-07,900.0
2019-02-08,-90.0
2019-02-13,-90.0
2019-02-19,900.0
2019-02-26,-90.0
2019-02-27,9900.0
2019-03-01,-99.0
2019-03-04,0.0
2019-03-06,9900.0
2019-03-07,0.0
2019-03-13,-99.0
2019-03-15,9900.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-21,0.0
2019-03-22,-90.0
2019-03-29,900.0
2019-04-04,0.0
2019-04-09,-99.0
2019-04-10,9900.0
2019-04-18,0.0
2019-05-01,0.0
2019-05-03,0.0
2019-05-06,-99.0
2019-05-07,0.0
2019-05-08,9900.0
2019-05-09,0.0
2019-05-13,0.0
2019-05-14,-99.0
2019-05-15,9900.0
2019-05-16,-90.0
2019-05-17,0.0
2019-05-21,-90.0
2019-05-22,9900.0
2019-05-24,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-06-04,-99.0
2019-06-19,9900.0
2019-06-25,-99.0
2019-07-11,9900.0
2019-07-17,-99.0
2019-07-19,9900.0
2019-07-22,0.0
2019-07-24,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-07,-99.0
2019-08-08,9900.0
2019-08-19,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-11,0.0
2019-09-16,-99.0
2019-09-17,0.0
2019-09-20,9900.0
2019-09-24,0.0
2019-10-01,0.0
2019-10-03,-90.0
2019-10-07,900.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,-99.0
2019-10-24,9900.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-19,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-24,0.0
2020-01-29,0.0
2020-02-07,0.0
2020-02-13,100.0
2020-02-18,0.0
2020-02-20,0.0
2020-02-28,0.0
2020-03-03,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-18,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-14,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-23,0.0
2020-05-05,0.0
2020-05-07,0.0
2020-05-11,0.0
2020-05-18,0.0
2020-05-22,0.0
2020-05-27,50.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-11,0.0
2020-06-18,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,-66.6667
2020-06-26,100.0
2020-07-06,50.0
2020-07-08,-66.6667
2020-07-09,200.0
2020-07-10,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-21,0.0
2020-07-24,0.0
2020-07-29,0.0
2020-07-31,0.0
